FID,osmid,s,e,seg_length
2435,5669226,9421657722,42423832,136.2779122
2436,196116976,42428329,8785244291,11.71181922
2437,451337955,9509176087,4481642368,3.478064027
2438,"[475109054, 473560390]",4676426949,42446971,115.8585299
2439,710571391,6680686985,9177540204,41.99816916
2440,954583429,8835579636,8835579635,69.71154184
2441,463033873,247123612,2710239365,10.11116425
2442,226041029,4549080328,42443528,128.3697687
2443,1040888764,8288270375,42444985,11.85991233
2444,871693852,8119192813,7640856873,81.17204423
2445,934479930,8660596984,8660596967,15.25954718
2446,893819978,8307463103,8307463099,10.59463368
2447,833728547,3831470673,247071743,73.85704843
2448,"[872052112, 872052107]",8122411169,3786901749,70.88630817
2449,1035239378,9536052204,9535571865,6.521438201
2450,356323401,3617804741,3617804732,49.39728998
2451,"[1021569489, 495253318]",4870298748,3874681632,9.325322875
2452,888552491,8261122840,8261122831,6.510744167
2453,46432187,8261122121,5523065801,65.87170352
2454,"[458180181, 420902878]",42434077,420591229,45.70701575
2455,834782992,7792415884,7792415879,52.3791605
2456,823665366,7690154504,7690154500,19.58114085
2457,925898346,9421933508,8261122910,97.71504075
2458,825236402,7443621689,7443617343,30.23927329
2459,1021569514,9421942728,9421942727,8.634112176
2460,297995664,4276517110,247798310,18.91494061
2461,"[941887435, 872814519]",8127675287,8127675279,7.804274818
2462,194926851,42432700,5849918503,44.24308744
2463,"[891757986, 891757987, 891757980]",8288270390,8288270365,247.7698767
2464,771759768,561042198,3639382768,8.257432705
2465,556075521,5131026390,3932847282,138.7724004
2466,871725875,8119462479,8119462470,7.54578017
2467,46201630,3569749104,9140864935,8.100070654
2468,958792054,8871600819,8871600818,10.15697071
2469,188722435,5542715081,1993431132,14.03067274
2470,734461867,6878240310,6878240309,23.6813936
2471,760075309,9509151969,3883528662,93.98292684
2472,440268553,2348991695,246580055,13.01590651
2473,888552511,8261122912,8261122883,64.63545467
2474,992144532,4215913809,247120150,8.16454685
2475,888552484,8261122818,8261122455,16.90756557
2476,"[1021481765, 1021481766, 888552495]",8261122850,6656308651,19.26442336
2477,901619653,8375523268,8375523263,14.46927862
2478,527873713,5007384475,5007384474,7.648514156
2479,702543822,6597498388,3974095825,18.26942339
2480,495508537,4872498377,4872498373,66.60627287
2481,893819994,8307463346,4870298750,44.15963368
2482,228996439,2376384616,2376384609,72.09399519
2483,997143658,6597498395,42428291,7.328732869
2484,32946656,42436716,42436714,179.6490829
2485,1049879868,42449938,42453999,86.05420594
2486,5673179,7888069589,1632878962,5.503496648
2487,354393802,1728266910,1728266928,44.56760451
2488,"[760075312, 760075310, 760075311]",7100317888,7098760451,144.4989456
2489,495253324,3874681646,3874681645,12.6844646
2490,569345543,3974095824,8669764313,174.9613249
2491,"[884400289, 884400301]",42452882,42436714,78.44088906
2492,833665315,8119462434,7782217022,8.030644587
2493,169267538,3874681634,62915549,12.14108247
2494,1034356599,9528767069,9528767058,11.82933466
2495,169381958,42448390,42442959,231.0026047
2496,619213775,6382118325,6382118323,39.31162821
2497,1021569519,9421942772,9421942750,16.69941401
2498,1020674674,9414480625,9413881740,62.70233776
2499,378363534,7964920721,3817760034,12.27947501
2500,"[1021258225, 1021258226, 1021258227]",9419131204,9419131195,22.80515012
2501,846142553,6598535175,8250892565,36.39597149
2502,888552525,8261122930,8261122918,12.6382924
2503,623648645,5889481214,5889481213,13.29906795
2504,871725920,8119462448,4234425035,7.084903095
2505,542096278,3934635613,3932847288,76.00032162
2506,771939270,3569749100,42453011,7.89513745
2507,702648008,8396064851,6598535221,53.07150731
2508,289360194,4011390052,2929098298,75.82683473
2509,22942163,61272997,247124101,110.1215439
2510,886076141,8239225244,5852207699,5.848628373
2511,46201645,6304589764,370915061,228.8754617
2512,"[708353368, 46226332]",6656308651,42434465,162.5683907
2513,460585328,42454433,42443563,77.74545605
2514,871693857,8119192798,8119192790,13.7857155
2515,888552586,9109739057,8261123368,5.538011881
2516,309346180,3146796139,3146796138,7.515367715
2517,818129148,7640871292,7640856880,63.64763751
2518,763971142,7137281959,7137281963,24.28232189
2519,428567981,4276517132,4276517102,6.637834567
2520,458452178,4544486780,4544486779,15.1440126
2521,702647997,6598535182,6598535172,4.997757777
2522,495506911,3874681630,3874681626,85.37519022
2523,32946655,7248638334,42440566,8.402389999
2524,378032833,5852272397,595105592,2.741432731
2525,1020738673,9419131185,8262309034,37.62951707
2526,"[828610136, 398400192]",7735190137,3817760026,8.890093186
2527,496992867,42446353,42445930,155.5923159
2528,702648004,9354852631,6598535208,52.73709532
2529,891758003,8288270433,7903850298,14.57195323
2530,891757997,8288270416,8288270414,11.51937473
2531,893819975,8307463093,8307463089,16.14214894
2532,"[891758001, 891758002]",8288270429,8288270428,106.3069608
2533,873366694,8133342865,8133342835,12.76701059
2534,733667933,427842070,8261123406,5.63394984
2535,873366707,8133342860,8119462489,72.66323661
2536,5673511,42459636,42445804,19.49124538
2537,195743211,42430736,8307463092,10.99704179
2538,1021481750,9421121478,7581456044,5.451510645
2539,458166896,42445374,8996587919,48.93762955
2540,379436047,6126958461,5759126955,7.902920577
2541,"[320773392, 893820006]",8307463462,3274183828,20.25730622
2542,525911203,5759126950,5115339921,10.82985936
2543,116672332,7818397386,7787939265,55.66594133
2544,226041006,42446987,3060682017,72.01006041
2545,873366698,8133342848,6814269858,64.69020581
2546,819074877,3831856763,595105499,8.08380553
2547,46334598,4234425025,3789563970,72.59925868
2548,893819971,8307463100,8307416085,64.08395116
2549,888552524,8261122926,8261122920,7.530122305
2550,"[1021481744, 1021481743]",8660596958,8660596943,11.41149484
2551,118400729,3817760024,3817760043,64.149627
2552,46201650,42426875,589100228,97.24211901
2553,"[833665304, 664985024]",7782187280,6224277845,9.992678624
2554,46481095,8261123018,42430603,7.40821026
2555,934479972,8660596970,8660596937,171.2953831
2556,702648013,8318633107,6598535236,60.53369684
2557,1021760859,9423683538,9423683548,11.62396487
2558,265356063,701607045,2710239312,10.4690979
2559,194920158,42430704,5481839792,73.42501336
2560,761726991,8261122846,7116910484,7.989315212
2561,458166895,42445855,42449932,60.26488242
2562,954209257,8831647522,6747028072,11.77831925
2563,871725868,8133342856,8119507321,5.862021952
2564,381565176,8122411159,561042204,83.65816358
2565,763511379,7134583592,7134583591,21.71871898
2566,382532147,3857366834,3857343080,7.196855648
2567,934479964,8660597000,8660596957,7.02764898
2568,589494596,8261123388,42437670,12.86129772
2569,46520833,42445903,4493840514,97.98334051
2570,669657398,6271127161,6271127159,3.418484263
2571,630828584,42435632,42439842,273.8602756
2572,55590177,9140140782,9140140781,11.89779447
2573,"[398379297, 854051044]",7964920725,4136179170,27.3033065
2574,954209258,8831647522,8831630314,64.1026271
2575,928866809,8614943065,6407817394,9.61889338
2576,671212509,42432444,42446949,77.73916562
2577,954209261,8831647542,8831630306,68.12797133
2578,597821266,5122551881,42444933,10.53642927
2579,989265264,247119784,247119759,58.61464152
2580,888552511,9422037960,8261122913,3.609627822
2581,46469723,9509151987,9509176060,146.1802215
2582,871725896,8119462495,8119462473,132.6041277
2583,"[533859012, 533859006]",4625653591,4625652085,21.68621483
2584,891758004,9535571843,8288270432,37.23474586
2585,1021536514,8261044809,8261044803,7.700375199
2586,934479941,8261123405,8261123394,68.4034035
2587,706083613,6634486325,5165644091,28.71838578
2588,954209257,8831647545,6747028072,11.73066488
2589,297995669,247798313,247798312,6.140624523
2590,"[954878305, 144001606]",3932847283,3946500933,63.28435162
2591,5670114,6814933411,4799735130,76.58904412
2592,68674961,8122411160,42445653,7.19349136
2593,1031836873,9509152015,9509151987,7.456525914
2594,871725873,8119507320,8119462516,11.73946237
2595,893819988,8307463375,8307463293,33.10310678
2596,759904483,3670415216,3569749103,9.413571201
2597,378363612,7824099649,7824099647,7.292249039
2598,666218599,8751484438,8751484428,4.843283574
2599,226041025,1752946328,8396878498,26.32067684
2600,658583340,8551468892,42440459,67.16507699
2601,658583343,3670418747,595105496,9.335435891
2602,659714534,42449691,6176628861,7.433721356
2603,871725874,9512549129,8119462503,73.68499079
2604,888552556,8261123024,8261123021,11.80843304
2605,727185206,6814895834,6814895833,11.64091274
2606,"[619213772, 1021580406]",6382118328,5851809157,10.93442901
2607,"[500720096, 500720098]",4917049630,4917049628,51.44051873
2608,532304655,6384110825,5165644099,10.26793671
2609,420496090,3976829278,42434087,72.94844136
2610,833858453,7573345227,7573345224,39.34630008
2611,195745914,8835579630,4115878741,131.933035
2612,934479930,8660596967,5175213297,7.41419408
2613,891757979,8288270357,8288270355,8.631688142
2614,"[473560448, 473560450, 473560451, 473560452, 473560456]",4676428182,4676427159,25.27264045
2615,420908133,5690949869,247072736,5.928412481
2616,714993623,42430739,5481880260,44.8122647
2617,46443656,42432598,42430698,272.7529699
2618,989270322,42437688,9143542440,80.73241609
2619,1020738693,9414480633,9414480618,62.56409748
2620,570149023,9409760271,9409760264,16.56825042
2621,664985012,6224278787,6224277852,8.640738952
2622,5671315,8133342865,42445365,10.08910807
2623,420904615,8095866234,593920893,15.90357068
2624,891757982,8288270375,8288270372,7.60258732
2625,"[1020674676, 1020674655]",9413881842,9413881749,13.53911854
2626,823665369,7690154505,7690154501,6.600389705
2627,"[914222865, 871738276]",8119596375,8119596368,70.01330224
2628,872052105,8122411158,42453005,8.326094939
2629,396444295,42438674,8262308992,7.241455713
2630,"[658498537, 5672478]",42454495,3846772737,53.89186539
2631,368939316,5721421976,4290995305,47.02485334
2632,452322756,8250892563,42435677,40.04164714
2633,264211595,2698702583,2698702581,87.16129724
2634,891758009,8288270445,8288270354,63.35383878
2635,934479961,8660596966,8660596960,13.40766884
2636,893820008,373933306,247119753,14.90838613
2637,664860739,6223189532,6223189525,7.787464039
2638,949022084,8785244280,8785244279,8.188082698
2639,597821266,5481863558,6069788571,85.8505802
2640,22986670,3019038959,3019038958,8.007032512
2641,872814523,8127675272,8127675271,15.90032649
2642,458180183,42434072,42432693,80.29976909
2643,484170269,42439440,9414480621,14.81489074
2644,1021760863,8261122845,4872498725,4.532794846
2645,702543822,6597498386,3974095825,6.953354314
2646,398379305,3670418743,3670418728,64.00908905
2647,893819975,8307463089,3308681117,8.972536454
2648,22916379,8261123023,42430600,12.93583147
2649,871725898,8119462514,8119462509,2.646328828
2650,167922074,42428305,42439996,66.53208969
2651,31984130,1701844618,8261122850,13.13041806
2652,887433944,8250885536,2639531794,7.247090343
2653,934479961,8660596960,8660596947,13.20413348
2654,666218602,8751484589,6237327820,6.210711571
2655,989265269,6293725833,5542715080,43.01412408
2656,"[1030123270, 1030123271]",9509176089,3569749116,63.63041019
2657,5670719,6814312342,42435633,15.01776799
2658,1035489411,9538820160,9538820159,7.313175163
2659,1034356595,9630719334,9528767046,26.7821584
2660,934479939,8660596943,8660596932,205.9662839
2661,678558653,9538820170,6353650680,73.12710593
2662,5670719,42430603,8261123017,13.39766061
2663,663499012,3008856925,3008856924,4.489802828
2664,527855915,5130933115,5130933107,145.460496
2665,381480876,3569749103,248708582,12.8183208
2666,934491964,8660596997,8660596945,6.79241945
2667,"[954209241, 954209259]",8831647545,8831647546,30.8669122
2668,1020674674,9413881888,7782217007,66.21376649
2669,1027227127,3928841148,6298391901,18.22005245
2670,683170660,6398830543,4259278554,8.532433135
2671,379804538,4872564991,4872564990,163.1706917
2672,945305230,8751484598,8751484590,1.793828887
2673,"[739911955, 46482611]",42430680,42443563,272.1250484
2674,"[1021760838, 1021760839]",8261122118,8261044815,7.385914309
2675,398380563,3883525023,3670414975,62.81591587
2676,460585329,42446668,5165666209,12.90842986
2677,458180186,7788529751,42438881,10.56423994
2678,664985025,3833309820,3833309819,5.439442304
2679,702543830,6597498415,6597498413,66.29179764
2680,578479863,6293725831,5542715082,85.33186292
2681,888552554,8261123017,8261123015,7.417621633
2682,"[888552496, 1021481765]",8261122850,8261122514,51.60676848
2683,"[1034529064, 733667933]",5175213312,8660596976,171.2307008
2684,"[398379300, 653794965]",4249006825,3569749129,14.8458309
2685,"[888552582, 1021760887]",8261123367,8261123363,113.2104881
2686,888552499,8261122857,8261122851,13.18327156
2687,1030139837,7640856879,42442931,8.503794121
2688,949022078,8785244263,8785244254,7.492991467
2689,32939187,3829675223,3569749140,10.96653272
2690,823665373,7690154520,7681377436,52.90359385
2691,226041001,42445653,561042195,18.3544346
2692,"[335935798, 378359711]",8119193332,7647574672,113.4662612
2693,989267826,42427828,4899886584,19.18358597
2694,"[934409426, 1020738671]",8660001947,8262309027,8.51359928
2695,663499004,8268699412,449581964,2.862097962
2696,46482537,8288270425,42446504,13.23366536
2697,717634745,61273004,247123612,17.86302624
2698,"[1027181005, 1027181006]",8660596990,8660596975,66.10108116
2699,1057527156,7964920721,42442910,7.374745126
2700,"[500720096, 500720094]",6175849562,4917049628,25.34922977
2701,871693840,8119193334,8119192798,63.19871362
2702,"[1031400324, 1031400325]",7640856867,6716668070,64.91077319
2703,104911003,3884863031,1209764753,32.63475813
2704,440268556,246650546,246650510,11.59256462
2705,473560290,4676427180,4676426959,1.873917925
2706,22937580,5070138818,5070138816,64.34522687
2707,476015901,8261122864,4696815195,11.76609298
2708,464515614,42427786,42438544,79.09236186
2709,619277989,7640871286,42436754,14.63673169
2710,104911001,3569749113,1209764837,32.02548714
2711,5670867,42430358,4549080329,188.0003292
2712,"[889906392, 379634130, 379634126, 889906391]",7094702343,7094702346,61.52222492
2713,570153315,5481877871,5481877867,17.76391256
2714,659714534,6176628861,589099881,79.66361971
2715,934409429,9414461052,9413881843,19.15596306
2716,460585328,42432598,42440170,79.74516337
2717,"[5673276, 420904838]",247119754,62915525,74.43567157
2718,"[833665340, 873366693]",8133342841,7782217001,12.26396424
2719,847994494,7640871295,42442898,10.66566029
2720,888552525,8261122928,5889481213,7.770956017
2721,677067769,6339939226,8261122305,14.17801484
2722,46139027,5542715075,42430669,71.69193376
2723,888552528,8261122941,5889481211,12.24194895
2724,527867886,5131059178,5131026405,3.771369444
2725,871693862,8119193335,8119192796,13.4334894
2726,385668565,5227014112,7964920719,30.09149046
2727,658488333,6166333257,42426816,45.55265235
2728,945305222,8751484572,8751484571,8.849082575
2729,891757999,8288270422,8288270412,9.259204534
2730,421852039,247122968,42432605,69.7294438
2731,"[1021481780, 1021481781, 1021481782, 1021481783, 1021481785]",8261122848,3091412475,74.70534975
2732,"[888552352, 1021536517]",8261044809,8261044808,180.5644573
2733,"[587355676, 710571390]",6680686985,42432861,208.4025507
2734,"[1029634435, 1029634436, 767990686]",8261122517,8261122522,141.9896483
2735,226041028,1758380526,42428305,52.78997695
2736,385106980,3928841149,3928841144,14.54763358
2737,528748997,7248586387,8914958309,21.3735768
2738,22909711,2376384593,2376384579,19.52271738
2739,5671440,9419131127,9413881763,78.1812464
